Date time,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Resource_Allocation
2024-07-27 23:11:08,USER_2570,Streaming,-98,257,91,37
2024-03-23 13:07:07,USER_6656,,-59,209,64,-50
,USER_4259,,-87,222,78,33
2023-04-19 04:22:32,USER_5299,Navigation,-114,220,54,47
2022-02-23 03:17:52,USER_9606,IoT,-64,49,47,-50
2024-03-27 08:13:37,USER_8804,IoT,-114,54,75,84
2022-01-23 06:18:48,USER_9405,,-99,95,45,150
2023-02-03 02:33:29,USER_4876,Appel Vidéo,-105,249,12,150
2023-11-06 06:59:57,USER_9441,Inconnu,-88,245,63,67
2023-06-24 06:41:32,USER_8313,,-102,Error,N/A,-50
2022-08-17 05:24:52,USER_4104,IoT,-66,,60,79
2022-03-19 18:41:30,Duplicate,Inconnu,-42,179,25,8
2022-06-04 23:14:11,USER_3663,IoT,-106,17,-5,-50
2024-07-11 06:20:42,USER_1347,Navigation,-93,192,-5,19
2024-01-15 20:55:57,USER_1898,Appel Vidéo,-120,89,5,29
2022-05-20 14:08:14,USER_6481,Navigation,-117,207,35,24
2022-05-15 11:37:21,USER_2997,Inconnu,-85,Error,81,Corrupt
2022-01-08 00:38:23,USER_8980,Appel Vidéo,-116,Error,91,49
2024-09-15 11:55:22,USER_6599,,-117,36,37,68
2023-10-17 22:32:29,USER_8692,IoT,-42,5000,30,56
2022-01-31 10:17:18,USER_4470,,-107,137,25,24
2022-01-11 16:20:23,USER_8076,Inconnu,-54,198,80,28
2023-02-17 18:21:28,,,-115,153,25,70
2024-09-29 21:47:22,USER_8730,Navigation,-95,258,41,-50
2023-07-27 17:40:08,USER_3388,,,60,21,72
2024-06-01 12:51:46,USER_3394,Navigation,-85,33,33,54
2024-09-26 12:52:47,USER_7532,Inconnu,-104,85,-5,63
2024-06-24 03:09:10,USER_7665,IoT,-109,-10,15,23
2021-12-17 15:32:23,USER_2306,Navigation,-80,280,73,59
2024-10-19 16:08:26,USER_2942,,-60,195,40,55
2022-11-11 10:54:51,USER_6892,Appel Vidéo,-119,67,10,36
2023-02-09 13:41:37,USER_5234,Appel Vidéo,-51,131,72,59
2024-10-04 20:50:31,USER_8007,Navigation,-90,93,100,30
2022-10-19 06:28:15,USER_5527,Navigation,-117,107,24,46
2024-07-14 23:05:30,USER_5378,Inconnu,-89,159,30,2
2023-06-14 17:53:34,USER_6810,Navigation,-58,19,71,48
2024-07-16 02:33:00,USER_1801,Navigation,-107,106,56,-50
2024-02-13 05:20:22,Duplicate,IoT,-99,124,-5,78
2022-12-25 02:44:46,USER_4575,,-115,256,20,62
2023-06-18 04:51:25,USER_4531,Appel Vidéo,-73,53,86,10
2022-11-06 23:34:51,USER_4012,,-53,217,62,47
2023-08-30 01:32:34,USER_6220,IoT,,80,70,54
2024-07-20 22:54:43,USER_6043,Streaming,-80,15,44,24
2024-02-03 05:26:15,USER_5144,Streaming,-41,88,N/A,41
2023-10-29 21:33:56,USER_8187,Navigation,-80,132,81,96
2022-01-21 17:19:22,USER_7564,Inconnu,-70,61,40,91
2022-06-19 15:55:18,Duplicate,Inconnu,-86,253,61,
2024-03-20 18:34:17,USER_3952,Inconnu,-115,12,25,0
2022-12-12 19:16:57,USER_2198,Inconnu,-78,-10,22,5
2022-12-02 19:24:14,USER_8091,,-59,112,18,47
2024-06-01 01:49:40,USER_6660,Inconnu,-111,,,95
2023-01-18 13:29:16,USER_6720,Appel Vidéo,-67,162,89,78
2022-01-27 18:45:05,USER_3798,Navigation,-92,149,-5,97
2024-03-09 18:37:43,USER_9368,Inconnu,-117,149,N/A,18
2024-11-06 08:27:47,USER_7350,Inconnu,-74,177,10,54
2024-05-04 01:11:36,USER_1231,Navigation,-101,78,44,69
2024-10-28 01:14:39,USER_6093,Streaming,-106,46,28,48
2022-01-05 07:09:25,USER_6730,Navigation,-96,129,83,85
2022-02-19 17:10:16,USER_8521,Navigation,-200,,,90
2024-02-16 12:31:34,USER_2520,Navigation,,,73,100
2024-12-11 08:18:14,USER_8525,,,208,38,7
2024-10-23 05:05:07,USER_3153,IoT,-70,144,29,21
2022-06-16 18:03:23,USER_5162,Inconnu,-42,255,53,2
2024-03-08 13:00:35,,Streaming,-93,267,80,20
2024-07-24 22:04:03,USER_9609,Navigation,-63,72,28,80
2023-12-31 20:41:52,USER_7602,,-58,50,9,93
2022-02-26 02:36:47,USER_4813,Inconnu,-200,258,N/A,36
2024-07-06 07:23:41,USER_1121,Inconnu,-73,256,56,46
2024-03-21 12:26:52,,Inconnu,-105,103,99,88
2023-12-08 07:01:10,USER_7834,IoT,-75,182,91,
2022-12-10 22:55:30,USER_5202,,-119,247,-5,
2024-10-06 03:02:57,USER_8453,,-99,108,98,Corrupt
2023-08-03 02:36:50,USER_7416,Streaming,-99,Error,14,21
2024-11-19 12:07:40,USER_8268,Inconnu,-64,5000,16,
2021-12-29 05:19:12,USER_8590,IoT,-51,45,97,10
2022-10-17 01:40:38,,Inconnu,-98,146,9,60
2023-07-11 13:55:47,USER_4557,Appel Vidéo,999,-10,44,77
2024-09-05 14:08:57,USER_3908,Navigation,-57,-10,44,
2024-08-01 11:46:14,123ABC,Appel Vidéo,-120,147,49,33
2023-09-15 21:11:47,,,-200,199,,9
2022-03-22 08:49:03,,Inconnu,-116,198,48,50
2022-06-03 16:40:40,USER_8733,,-79,44,90,94
2022-05-19 23:06:13,USER_9178,,-75,247,73,150
2023-05-30 02:22:52,USER_4428,Inconnu,-106,253,9999,20
2023-09-15 01:32:13,USER_9104,Appel Vidéo,999,173,48,2
2023-05-19 06:40:03,USER_2716,Streaming,-103,132,76,70
2024-10-16 00:34:42,Duplicate,Navigation,-49,164,44,2
2022-02-28 13:47:13,USER_3615,Streaming,-95,12,52,20
2022-03-21 17:09:39,USER_8346,Inconnu,-200,153,32,73
2023-10-30 23:39:34,USER_3509,Appel Vidéo,-102,147,73,Corrupt
2022-06-11 05:34:50,USER_7508,Inconnu,-79,149,12,150
,USER_9358,Streaming,-47,80,N/A,85
2022-02-22 09:34:19,USER_8157,,999,Error,75,
2023-09-11 10:56:31,USER_1628,Appel Vidéo,-115,214,65,65
N/A,Duplicate,Inconnu,-117,79,69,78
2023-01-05 11:03:12,USER_2690,,,,97,62
2023-12-01 20:49:51,,Appel Vidéo,-200,58,50,20
2023-08-31 08:38:28,Duplicate,,-59,196,45,67
2024-07-28 06:58:46,USER_8770,Appel Vidéo,999,58,64,12
2024-05-27 12:50:37,USER_2081,IoT,-80,169,21,59
2022-01-11 11:31:09,USER_5023,,-45,286,29,15
2024-07-02 15:28:20,USER_3355,Inconnu,-200,15,47,89
2022-06-09 02:45:38,USER_7429,,-54,217,-5,36
2024-10-27 20:14:37,USER_4285,,-43,150,86,36
2022-06-06 09:03:24,USER_2817,IoT,-120,32,41,86
2024-11-07 14:06:34,USER_8852,Inconnu,-77,Error,8,100
2023-07-31 06:18:58,USER_7938,Appel Vidéo,-100,13,40,53
2023-02-03 01:18:12,123ABC,Appel Vidéo,-82,232,96,Corrupt
2022-12-06 18:03:33,USER_2504,IoT,-112,19,N/A,20
2024-11-01 13:50:06,Duplicate,,-58,71,51,96
2023-10-05 13:59:48,USER_6830,Inconnu,-106,179,-5,8
2022-02-11 04:17:38,USER_6358,IoT,-100,226,31,-50
2023-07-06 09:05:25,USER_5229,,-101,293,14,-50
2023-09-03 18:08:57,USER_9436,Navigation,-62,16,N/A,57
N/A,USER_1837,Inconnu,-61,187,19,4
2023-02-19 13:40:44,USER_9620,IoT,-65,222,100,87
2024-05-24 17:49:22,USER_7505,Navigation,-76,72,74,92
2023-04-05 23:04:43,USER_4578,Appel Vidéo,-90,5000,8,40
2022-11-06 12:19:35,USER_3292,,-97,101,23,-50
2023-10-14 10:59:06,USER_7351,Appel Vidéo,-80,8,9999,91
2024-09-16 14:51:04,USER_8661,,-52,31,27,
2022-07-13 19:13:11,USER_3534,Streaming,-96,108,13,63
2024-07-24 15:02:20,USER_9018,IoT,-49,122,84,50
2023-12-10 00:13:26,Duplicate,Streaming,-111,223,27,-50
2024-08-05 13:14:37,,Streaming,-110,260,-5,3
2023-10-15 00:03:08,USER_2212,Inconnu,-117,50,,28
2022-04-13 20:36:25,USER_6265,Inconnu,-103,183,13,37
2024-04-17 15:17:35,USER_6118,Inconnu,999,203,25,49
2022-11-06 08:05:31,USER_3579,Inconnu,-44,115,10,36
2024-06-21 14:11:27,USER_6291,Navigation,-118,178,39,74
2024-10-27 18:49:41,USER_3812,IoT,-114,5000,96,44
2024-08-22 06:23:25,USER_5957,Navigation,-94,126,88,37
2022-07-02 08:32:46,123ABC,IoT,-116,236,11,55
2023-01-18 09:09:52,USER_2057,Navigation,-110,179,92,50
2024-01-26 03:12:56,USER_1762,Appel Vidéo,-66,194,64,44
2024-04-24 21:49:38,USER_5774,Navigation,Invalid,126,89,150
2022-09-21 00:13:18,USER_4242,Appel Vidéo,-82,210,7,
2022-01-22 22:49:13,USER_9396,IoT,-70,132,48,150
2022-02-01 22:13:00,USER_6538,Appel Vidéo,-76,199,,-50
2023-09-27 07:58:29,USER_9639,Streaming,-50,57,73,42
2022-11-09 05:33:23,USER_8059,Streaming,-67,,20,150
2023-04-11 20:57:26,USER_6121,Streaming,-46,118,24,2
2024-01-14 01:08:23,USER_3388,IoT,Invalid,27,63,83
2022-07-30 21:24:26,USER_8317,Inconnu,Invalid,196,48,
2022-01-12 22:01:15,USER_5488,Inconnu,-72,54,71,99
2022-03-03 19:18:48,123ABC,,999,194,98,97
2024-06-17 19:21:29,USER_2981,Appel Vidéo,Invalid,75,51,91
2023-03-12 01:14:39,USER_7108,IoT,-68,114,45,62
2022-07-07 20:50:58,USER_1936,Streaming,-55,35,93,58
2022-04-30 20:03:12,USER_5049,,-92,Error,24,96
2022-07-02 12:35:11,,Navigation,-79,271,93,45
2022-10-11 13:43:06,USER_6208,Appel Vidéo,-92,Error,18,8
2024-08-15 21:27:26,USER_3636,Navigation,-200,-10,59,10
2022-08-10 03:21:10,USER_8720,Appel Vidéo,-93,,95,-50
2022-04-04 13:23:02,USER_2188,Streaming,-97,184,51,48
2021-12-26 07:47:47,USER_8075,IoT,-99,199,47,-50
2023-05-19 20:36:19,USER_1728,Inconnu,-96,205,,96
2023-10-11 04:04:47,USER_2571,Navigation,-49,207,-5,150
2023-06-13 20:05:00,USER_7170,Navigation,-97,227,25,6
2023-05-21 00:18:14,USER_2568,,-99,246,87,36
,USER_7997,,-54,5000,50,Corrupt
2023-10-05 08:41:24,USER_7545,IoT,,10,55,2
2022-10-25 11:13:23,USER_7168,Streaming,-80,236,20,39
2021-12-17 04:34:07,USER_7013,Inconnu,999,180,7,51
2022-08-14 23:47:32,USER_9000,Inconnu,-48,74,58,
2024-02-12 06:29:42,USER_1169,Appel Vidéo,-119,5000,53,150
2022-07-20 22:05:42,USER_7146,Appel Vidéo,-44,244,22,16
2022-02-20 00:55:32,USER_4837,Streaming,999,180,93,14
2024-11-21 08:16:45,USER_2893,Navigation,-106,239,15,23
2023-02-12 23:33:38,USER_4435,Streaming,-99,137,50,43
2024-07-13 00:57:06,USER_7482,Appel Vidéo,-92,148,40,6
2023-01-16 20:52:58,USER_4954,Appel Vidéo,-42,283,77,50
N/A,USER_7260,Inconnu,-75,259,93,Corrupt
2022-09-10 13:33:21,USER_8921,Navigation,-70,130,20,50
2023-03-08 10:50:40,USER_1275,IoT,-106,35,76,37
2022-07-12 00:28:25,USER_3215,Inconnu,-57,207,84,84
2023-10-07 19:16:38,USER_7834,,-98,267,N/A,75
2023-03-19 01:05:30,USER_5549,Inconnu,-68,,,51
2022-09-03 09:09:32,USER_1736,Appel Vidéo,-101,259,50,89
2022-12-05 09:42:18,123ABC,IoT,-74,235,,150
2024-10-22 21:53:43,USER_5696,Navigation,-71,75,14,91
2024-12-04 23:48:54,USER_9555,Inconnu,-94,177,,Corrupt
2023-03-20 18:05:31,USER_6308,Inconnu,-72,199,97,150
2022-07-12 06:57:40,USER_8183,Appel Vidéo,-47,294,21,46
2024-12-01 14:05:10,USER_5377,Inconnu,-41,243,43,7
2023-06-29 17:10:20,USER_1327,Inconnu,-58,89,64,80
2024-07-25 02:02:10,123ABC,Navigation,-102,136,,46
2022-06-03 20:44:52,USER_7179,,-87,121,34,20
2023-02-02 02:18:15,USER_1561,,-106,111,37,49
2023-09-27 16:15:51,USER_9954,Navigation,-46,240,9999,52
2022-07-02 03:08:12,USER_9460,Streaming,-62,186,87,-50
2024-08-22 17:14:12,USER_5517,IoT,-101,Error,16,52
2023-02-16 09:18:07,USER_6258,Navigation,-49,111,35,61
2022-08-20 02:35:08,USER_1243,,-40,152,59,-50
2022-03-23 11:00:56,USER_6364,Navigation,-100,277,74,55
2024-10-16 21:07:35,USER_7006,Inconnu,-107,81,16,38
2022-10-24 01:46:11,USER_5435,Inconnu,-110,253,97,56
2023-06-01 14:29:33,USER_3828,,-53,89,41,27
2023-09-12 11:17:17,USER_6908,,-110,5000,40,36
2022-08-21 03:00:20,USER_5240,IoT,-67,203,64,82
2024-01-08 17:36:06,USER_5310,,-96,-10,95,3
2024-10-01 01:51:43,USER_2127,Inconnu,-110,248,4,50
Invalid,USER_6805,,-200,34,N/A,39
2023-01-25 13:21:08,USER_4150,IoT,-66,25,72,88
2022-08-15 20:57:10,USER_6824,IoT,-57,154,49,48
2022-12-05 03:27:43,123ABC,Inconnu,Invalid,5000,66,53
2022-01-31 19:19:47,USER_8041,,-112,285,84,87
2022-10-19 02:05:09,,IoT,-98,161,25,Corrupt
2022-02-24 19:20:36,USER_7803,,-53,223,93,Corrupt
2023-11-08 18:26:23,USER_2166,IoT,-67,182,82,-50
2024-01-14 12:42:43,USER_2529,Streaming,Invalid,297,100,86
2023-06-15 05:50:16,USER_4550,,Invalid,5000,N/A,Corrupt
2022-02-14 19:26:57,USER_6027,Navigation,-47,282,52,85
2022-08-01 14:30:48,USER_9561,IoT,-90,232,91,10
2024-09-26 10:30:46,USER_4498,Streaming,-85,186,77,Corrupt
2024-08-31 18:20:00,USER_3717,Inconnu,-45,200,,
2024-10-16 21:54:04,USER_3413,Streaming,-113,46,65,3
2023-05-17 19:55:03,USER_9120,Inconnu,-110,22,2,16
Invalid,USER_6075,IoT,-84,288,19,1
2022-11-27 17:23:50,USER_7535,Inconnu,-88,108,N/A,40
2022-12-25 15:59:28,USER_9161,Streaming,-95,11,9999,51
2024-09-16 19:08:34,USER_4961,Inconnu,-57,,64,63
2022-07-28 00:24:48,USER_8631,Inconnu,-85,25,-5,44
2024-08-06 06:10:02,Duplicate,,-73,222,9999,66
2024-01-14 13:35:35,USER_7432,Streaming,-117,217,9999,19
2024-07-13 06:02:34,USER_3301,,-102,81,54,3
2022-07-05 01:54:44,USER_1348,Inconnu,-73,-10,,22
2023-07-22 00:34:35,USER_1957,Inconnu,-104,255,36,68
2024-11-15 17:13:42,Duplicate,Navigation,Invalid,81,95,34
2023-08-15 10:14:01,USER_2442,IoT,-111,122,-5,99
2024-03-01 13:08:20,USER_6976,Streaming,-118,253,30,51
2023-10-14 08:47:31,USER_2906,,-63,228,7,4
2022-11-22 13:18:23,USER_6595,,-85,58,38,82
2024-10-11 05:21:26,USER_4169,IoT,-94,80,14,28
2024-03-23 20:21:44,USER_1253,Inconnu,-66,169,79,55
2023-09-27 19:09:42,USER_5212,Appel Vidéo,-91,203,66,
2024-06-15 01:15:36,USER_7621,Appel Vidéo,-86,21,,66
2022-10-30 01:27:46,,Navigation,-52,37,59,13
2022-10-06 09:45:09,USER_8399,Navigation,-85,127,83,55
2022-12-02 05:34:41,123ABC,Inconnu,-102,46,40,
2022-03-27 08:29:23,USER_5855,Navigation,-116,131,-5,82
2023-07-14 14:33:59,USER_4240,IoT,-44,80,2,17
2024-06-19 06:27:49,USER_8924,Navigation,-200,26,11,41
2023-11-26 11:43:58,USER_8517,IoT,999,238,13,0
2023-05-09 03:36:11,USER_7623,,-91,261,18,88
2024-08-07 15:05:48,USER_6341,,-65,148,-5,48
2024-04-04 05:17:18,USER_7315,IoT,-118,98,91,150
2024-10-17 00:01:48,123ABC,Streaming,-40,94,57,40
2024-05-14 16:15:45,USER_1962,,-104,75,39,150
2024-04-09 00:22:35,Duplicate,,-56,151,9999,-50
2022-04-25 09:20:52,USER_4539,,Invalid,28,53,54
2023-08-01 08:21:50,USER_4701,,-44,-10,65,92
2024-11-11 07:55:37,USER_3656,IoT,-85,263,9999,26
2022-01-15 21:42:35,USER_7619,,-79,-10,88,70
2024-05-07 15:31:09,USER_7921,Inconnu,-73,204,98,89
2024-04-23 09:00:05,USER_5885,Inconnu,-116,-10,-5,79
2022-01-13 16:02:16,USER_2237,Streaming,,249,33,11
2022-05-11 09:29:36,USER_3475,Appel Vidéo,-91,129,24,72
2022-06-12 11:31:07,USER_7307,Streaming,-59,292,17,39
2024-09-19 09:30:08,USER_5714,Appel Vidéo,-103,145,26,75
2022-04-11 02:26:04,USER_6317,,-113,179,60,63
2022-09-27 14:59:00,USER_3105,IoT,,Error,35,40
2024-05-22 01:14:28,USER_1074,Navigation,-49,14,7,24
2024-05-21 01:27:05,USER_6431,Appel Vidéo,-61,286,-5,-50
2023-06-30 05:32:18,Duplicate,,-82,258,72,89
2024-02-06 01:38:59,USER_6594,,-106,279,70,21
2022-01-07 07:10:42,USER_5459,Appel Vidéo,-82,262,27,22
2024-01-26 23:22:51,USER_5205,Appel Vidéo,-70,155,61,Corrupt
2024-09-12 19:15:58,USER_7103,Navigation,-96,218,13,19
2023-12-12 20:12:13,USER_2783,Streaming,-112,148,22,27
2024-09-04 12:39:39,USER_3819,Appel Vidéo,,246,45,2
2023-01-12 17:53:17,USER_6683,Streaming,-56,7,54,35
2022-01-21 00:24:46,USER_3617,Appel Vidéo,-114,158,7,22
2023-07-27 09:32:02,USER_5014,IoT,-50,130,11,-50
2022-10-23 14:41:52,USER_1738,,-42,12,7,51
2022-05-10 08:40:49,USER_7874,IoT,-109,163,87,66
2024-10-25 16:50:29,USER_4506,IoT,-83,193,54,
2022-10-16 07:18:55,USER_9737,Streaming,-71,15,55,51
2024-06-22 15:37:29,Duplicate,Navigation,-97,281,67,84
2023-02-07 13:35:53,USER_5575,Inconnu,-64,165,-5,22
2021-12-24 18:18:41,USER_1446,Inconnu,-200,187,2,85
2022-10-20 16:57:38,USER_8001,Appel Vidéo,-200,231,8,Corrupt
2023-03-04 15:57:12,,Inconnu,-104,143,60,57
2023-06-04 17:20:45,USER_8303,,-91,123,34,64
2022-08-14 00:09:13,USER_1588,Inconnu,-94,261,9,47
2022-04-07 19:08:06,USER_9286,Navigation,-41,10,20,30
2024-09-24 06:24:22,USER_8423,IoT,-40,198,37,99
2023-04-06 22:20:52,USER_5703,,-52,10,80,35
N/A,USER_5736,Inconnu,-48,186,63,75
2024-03-08 11:27:07,USER_9438,Appel Vidéo,-63,228,68,66
2022-02-10 03:14:55,USER_8919,Inconnu,-78,217,66,37
2023-12-14 12:24:58,USER_9750,Appel Vidéo,-105,261,23,93
2023-01-02 06:34:16,USER_8623,Appel Vidéo,-79,183,86,-50
2024-04-04 13:01:51,USER_8627,IoT,-66,267,31,91
2024-08-18 09:11:10,USER_2748,Navigation,-77,213,43,Corrupt
2024-02-08 10:34:56,USER_9283,Appel Vidéo,-89,14,28,38
2024-01-17 07:46:14,USER_6364,Inconnu,-101,291,N/A,66
2023-10-26 01:49:10,123ABC,Streaming,-69,72,42,67
2024-08-29 20:27:03,USER_6710,Navigation,-77,236,62,150
2022-04-12 15:12:32,USER_7438,IoT,-76,90,85,66
2023-08-26 13:04:14,USER_7269,Navigation,-50,297,21,67
2023-06-25 12:29:33,USER_9371,Streaming,-93,111,34,-50
2024-11-15 01:13:50,USER_4329,IoT,-78,110,64,67
2023-06-04 03:01:50,USER_6285,Navigation,-56,39,44,66
,USER_3640,Appel Vidéo,-114,125,45,Corrupt
2023-02-12 03:02:30,USER_8385,IoT,-49,263,-5,71
2022-10-15 18:56:11,,Inconnu,,43,21,8
2024-12-08 09:13:59,USER_2136,IoT,-73,5000,91,57
2023-03-20 08:01:01,USER_3602,IoT,-110,170,90,14
2022-07-11 02:00:28,USER_2108,Streaming,-45,115,41,60
2024-06-18 03:27:53,USER_9597,Navigation,-77,239,13,4
2022-10-16 06:46:27,USER_6446,IoT,-78,205,23,7
2023-07-15 17:16:19,USER_4589,Streaming,-50,262,,58
2024-03-17 10:19:13,USER_3179,Streaming,-99,279,12,68
2024-07-27 16:52:03,USER_7688,IoT,-106,279,94,17
2022-03-30 20:51:50,USER_6189,Appel Vidéo,-95,78,96,91
2022-10-17 11:42:18,USER_9014,Navigation,-58,154,9999,Corrupt
2022-11-19 00:16:32,USER_1795,,-67,201,25,52
2022-11-13 13:26:35,USER_1716,Streaming,-54,126,50,71
2023-04-22 10:06:17,Duplicate,Streaming,-79,Error,95,Corrupt
2022-10-12 14:44:06,USER_2556,,-45,263,-5,42
2022-05-06 19:27:50,,Streaming,-69,68,31,-50
2022-04-03 11:43:09,USER_8739,Navigation,-200,12,9,27
2022-12-24 08:24:24,USER_2529,Inconnu,-114,109,31,63
2023-06-13 11:17:57,USER_1025,Streaming,-54,77,62,32
2021-12-26 19:42:19,USER_9327,IoT,-40,64,67,79
2024-07-30 03:41:20,USER_8170,Navigation,Invalid,260,36,23
2024-01-24 02:22:56,USER_9530,,-56,41,94,11
2023-08-01 05:07:50,USER_6251,Appel Vidéo,-119,92,20,74
2023-05-15 21:32:48,USER_6551,Navigation,,215,53,3
2022-09-24 00:55:35,USER_8529,Appel Vidéo,-102,58,12,93
2023-06-23 20:56:45,USER_3999,Appel Vidéo,-85,38,39,99
2023-04-28 00:03:05,USER_9270,Appel Vidéo,-102,147,86,24
2023-12-20 12:33:28,USER_8063,,-83,130,83,0
2024-05-27 12:36:22,USER_3589,Navigation,-59,5000,65,65
2024-09-28 10:52:40,USER_4836,IoT,-52,114,17,45
2024-01-04 04:23:53,USER_9081,Streaming,-101,124,95,68
2024-02-08 20:57:26,Duplicate,Streaming,-78,69,94,55
2024-03-01 18:53:55,USER_2845,,-72,Error,5,1
2024-07-05 03:49:19,USER_2476,Appel Vidéo,-45,153,39,32
2024-03-26 11:32:30,USER_6253,,-56,134,18,46
2021-12-20 03:34:08,USER_3508,Appel Vidéo,-200,228,56,42
2023-06-10 20:54:26,USER_4367,Inconnu,-101,170,5,8
2024-11-02 00:55:03,USER_9408,,-97,108,92,Corrupt
2024-01-06 00:54:50,USER_4430,,-113,144,85,67
2024-07-25 17:53:09,USER_7939,,Invalid,48,84,40
2024-05-23 08:12:40,USER_9830,IoT,999,238,23,22
2024-02-16 04:57:03,USER_7339,Appel Vidéo,-60,257,-5,45
2022-03-03 04:45:19,USER_8573,Appel Vidéo,-107,296,46,33
2023-09-23 11:34:02,Duplicate,IoT,-40,15,31,74
2022-12-16 23:21:58,USER_6350,Appel Vidéo,-55,259,,-50
2024-03-24 00:58:05,USER_8981,Inconnu,Invalid,294,-5,82
Invalid,USER_1543,Navigation,-46,76,10,60
2022-11-01 17:53:44,USER_5630,Appel Vidéo,-103,272,65,Corrupt
2022-05-21 12:18:06,USER_7465,,-95,102,3,88
2023-03-26 04:27:30,USER_9804,Appel Vidéo,-73,198,86,150
2022-07-15 05:56:23,USER_1076,Inconnu,-106,253,9999,78
2023-11-23 08:33:39,USER_4963,Inconnu,-114,247,77,64
2024-03-24 23:58:31,Duplicate,IoT,,108,98,57
2024-07-10 17:52:52,USER_3659,Appel Vidéo,-77,258,86,66
2023-12-15 21:16:34,,,-73,250,26,55
2024-08-29 23:18:39,USER_4038,IoT,-109,210,8,44
2022-01-18 19:46:26,USER_5557,IoT,-52,211,24,98
2022-09-16 01:52:19,USER_2144,Inconnu,-79,284,N/A,74
2022-02-26 09:19:55,USER_6846,Inconnu,-82,240,2,60
2022-06-09 03:27:59,USER_1626,Streaming,-64,198,28,50
2024-01-25 18:11:09,USER_6874,Streaming,-102,5000,9999,1
2023-01-10 08:07:53,USER_3329,IoT,-108,76,11,-50
2023-08-31 00:25:41,USER_4496,Streaming,,38,23,
2024-03-01 06:31:51,,Appel Vidéo,-78,74,56,65
2022-10-24 15:46:28,,Navigation,-88,50,9999,85
2023-06-16 07:16:58,USER_9913,IoT,-115,82,27,11
N/A,USER_2094,Appel Vidéo,-91,86,89,5
2023-01-03 07:59:49,USER_1004,Navigation,-116,121,60,74
2024-11-10 21:17:31,USER_1932,IoT,-96,59,47,81
2024-05-03 18:25:41,USER_2128,IoT,-200,166,27,14
2022-07-05 00:09:28,USER_6192,Navigation,-40,225,23,16
2024-10-08 08:34:58,USER_4778,Navigation,-41,74,51,66
2024-04-28 13:38:09,USER_7370,Inconnu,-115,145,92,82
2023-10-08 14:54:49,USER_8113,Appel Vidéo,-55,276,40,20
2022-02-09 16:03:43,USER_7215,IoT,-97,225,N/A,-50
2022-12-01 03:46:49,USER_8642,Appel Vidéo,-200,50,12,63
2023-12-11 07:54:42,123ABC,Navigation,-93,231,79,40
2022-08-18 16:43:46,USER_5163,Navigation,-82,87,21,23
,USER_5203,Streaming,,157,86,82
2023-03-13 20:41:03,USER_3084,IoT,-43,261,50,85
2024-02-10 05:29:58,Duplicate,Navigation,-106,188,58,62
2022-07-30 11:52:11,USER_6139,IoT,-87,114,69,44
2023-10-21 03:14:35,USER_1426,,-95,25,27,95
2023-04-11 16:17:31,USER_1955,,-69,153,47,59
2022-03-04 14:22:24,USER_9542,IoT,Invalid,99,57,6
2024-08-17 17:10:03,USER_6984,Inconnu,-100,30,45,93
2022-12-23 19:23:04,USER_8242,Inconnu,-57,238,47,Corrupt
2022-11-05 02:48:01,USER_1093,Navigation,-54,86,74,78
2024-11-24 03:07:02,USER_1486,,-200,31,1,40
2023-11-03 10:37:55,USER_2202,,-72,274,9999,98
2024-06-27 19:27:33,USER_1325,Streaming,-81,183,67,20
2024-05-16 08:09:20,USER_7409,Navigation,-41,76,1,16
2024-09-11 12:05:54,USER_4049,,-69,5000,60,150
2022-11-16 18:00:08,123ABC,,-80,230,83,81
N/A,USER_9831,Appel Vidéo,-41,98,35,Corrupt
2023-11-25 23:49:56,USER_4349,Inconnu,-112,124,N/A,10
2023-06-08 15:58:56,USER_1312,,-108,280,1,95
2022-03-26 09:58:10,USER_7419,Navigation,-91,279,15,91
2024-08-01 07:41:26,USER_4987,IoT,-69,99,13,83
2022-10-28 06:42:00,USER_7609,Appel Vidéo,-97,5,26,69
2024-02-01 14:04:09,USER_8039,IoT,Invalid,5000,61,94
2024-11-30 13:13:56,USER_1872,Appel Vidéo,-49,5000,51,86
2024-11-19 00:13:13,USER_2320,Appel Vidéo,-105,75,34,19
2024-05-26 23:12:18,USER_1136,Inconnu,999,133,9999,53
2023-09-24 23:52:23,USER_9550,,-82,,91,40
2023-07-04 23:53:39,USER_1929,Streaming,-73,133,9999,77
2021-12-19 07:44:13,USER_7639,Streaming,-118,5000,N/A,34
2023-03-30 04:57:13,USER_6113,Navigation,-89,179,70,81
2023-06-22 05:25:46,USER_7833,Streaming,-71,260,31,45
2023-02-04 18:36:04,USER_4943,Streaming,-115,192,9999,28
2024-10-25 03:11:40,USER_2903,,-77,12,38,98
2022-01-03 02:00:10,USER_3393,Navigation,-120,-10,23,65
N/A,USER_9082,Navigation,-42,22,39,46
2023-06-09 10:20:16,USER_2705,Streaming,999,297,5,2
2022-07-29 22:42:43,USER_9246,IoT,-69,-10,35,61
2022-07-06 07:53:55,USER_9369,Appel Vidéo,-72,57,18,61
2021-12-28 07:58:47,USER_8895,Navigation,-47,175,86,44
2022-03-18 08:18:49,123ABC,Streaming,-97,209,27,97
2022-06-27 15:08:43,USER_1275,IoT,-89,109,57,150
2024-06-04 05:27:58,USER_3815,Navigation,-97,225,98,74
