Date,Id_utilisateur,Emplacement,Type_d'application,Force_du_signal,Latence,Satisfaction_des_utilisateurs,Vitesse_de_téléchargement,Débit_montant,Allocation_des_ressources,puissance_du_signal,inverse_latence,Performance_réseaux
2021-03-16 16:05:13,JF3L0BH0,"San Diego, CA",Téléchargement de Fichiers,-111.2271765220152,282.8872379724508,2.0,0.35586020306091487,0.44270213020984855,0.6088132501564935,0.9029519821570653,0.0010374400222163023,0.15562973030226007
2023-09-14 02:29:57,8PZC1JN1,"Los Angeles, CA",Streaming Musical,-115.68599629274168,178.32313365189108,2.0,0.19639386151252522,0.19839560782689875,0.6154234998468302,0.9525352619072851,0.012009570235291134,0.08186019911098891
2022-02-27 17:30:44,GEHPDCMT,"Philadelphia, PA",Streaming Vidéo,-74.45793310939243,120.67915332548483,3.0,0.22794042614080356,0.3499292676976035,0.8611527818467255,0.4940680675612178,0.0261884981116268,0.11602162121774812
2021-03-01 20:14:26,V44BM1YV,"New York, NY",Réseaux Sociaux,-109.29643759455854,182.7586883840016,2.0,0.29069770076501056,0.08294761712393997,0.3842412090862459,0.881481643976268,0.011289140554924859,0.08793885289857485
2019-09-01 14:33:11,FKWI3OTU,"San Antonio, TX",Visioconférence,-82.62878911249257,220.4674710178718,1.0,0.37648741659806806,0.49738704077156753,0.7643765474703297,0.5849301924805366,0.006335216627668429,0.17031371442216925
2021-08-12 00:04:29,XXI85QI1,"Dallas, TX",Streaming Vidéo,-92.8199052692384,228.21831664198265,2.0,0.5021868004607658,0.4042222037882892,0.5158757782904742,0.6982581557869751,0.005519792715304013,0.18755997886226083
2022-09-04 10:13:38,9ECUB1VD,"Chicago, IL",Streaming Musical,-38.54182915656179,80.71518054086073,4.0,0.5895104588665329,0.7337900268067966,0.5652207933679622,0.09467129410943426,0.04790603418157696,0.26942262728304694
2020-12-25 11:49:42,B5WANSKH,"San Jose, CA",Visioconférence,-106.533046983818,142.87458058226832,1.0,0.2149497881322824,0.31996915964821504,0.8351580961689152,0.8507519942579627,0.019374442706976493,0.10657643165704697
2023-08-13 16:07:33,UTT6PG8T,"Phoenix, AZ",Réseaux Sociaux,-38.75494123104684,56.18217886443268,5.0,0.9963715279809979,0.4657879824949094,0.5936078059875937,0.09704115791884776,0.07654295125875474,0.33809681718417456
2023-03-10 04:56:14,CY0JGNY2,"New York, NY",Navigation Web,-58.6787838247025,26.71345526452993,5.0,0.39572595611288197,0.7302528295374141,0.3816967456209866,0.3185996670800323,0.18047800755277102,0.2535889153470253
2019-01-31 18:33:23,XL4IKLZ3,"Houston, TX",Streaming Vidéo,-58.71055311510249,64.27618567676576,5.0,0.7574288779568298,0.6337723235357083,0.8063011996800321,0.3189529501671198,0.06467859265535669,0.3005927161834029
2021-11-25 19:21:05,N4RIM1Y8,"Phoenix, AZ",Jeux en Ligne,-82.99956382530004,221.36145979043903,3.0,0.7925324261481544,0.2773694159352262,0.8408165063078297,0.5890533073976584,0.006238251648579312,0.24129808183946735
2019-11-05 23:08:17,,"Phoenix, AZ",Téléchargement de Fichiers,-42.56331332949199,80.34958278033632,5.0,0.851244112292174,0.9809501946775535,0.6370964304693725,0.13939128392974298,0.04820443090655324,0.3720046650013148
2023-01-26 15:57:43,7A90WDY6,"Chicago, IL",Streaming Musical,-76.39714503129144,95.24728819975098,5.0,0.6944788037270299,0.7721200316844663,0.6135187346774561,0.5156326277279577,0.037900272872273044,0.29891277390249565
2022-04-01 23:14:31,FL1T8MGE,"New York, NY",Streaming Vidéo,-106.68263299544265,220.22268487129168,1.0,0.01323748115371282,0.7867982028349992,0.606804882078234,0.8524154310960692,0.006361904234833661,0.1229195767723865
2020-06-28 09:41:37,OGI9ZALD,"Dallas, TX",Navigation Web,-115.172952871622,275.310882848095,1.0,0.1587226555577069,0.42683241944857675,0.483092541050154,0.9468300805405931,0.001552375675371035,0.104093620725556
2020-06-28 02:33:13,J4FB1NRN,"Philadelphia, PA",Réseaux Sociaux,-101.62689406651867,233.0539275956808,1.0,0.28203471004955966,0.19458619185928763,0.3215618433849501,0.796194249136057,0.005038539324294836,0.10095624112235677
2021-08-11 12:23:33,TA8EWW8X,"Phoenix, AZ",Streaming Vidéo,-119.4228393195398,245.35969531225643,1.0,0.199793877170605,0.03890270117632318,0.5605659540932825,0.9940899653283208,0.003899395822581208,0.05675872342474503
2023-09-26 15:34:00,RZWUP6Q9,"San Antonio, TX",Visioconférence,-89.74679887416426,141.75111631498538,2.0,0.17472223406580775,0.4032340775685674,0.8201726021875538,0.6640843829223401,0.019668077275160418,0.10908268947052716
2022-02-25 06:19:46,LDS6246R,"San Antonio, TX",Jeux en Ligne,-53.18668181540819,128.8330256270403,3.0,0.6614239219503993,0.6410558850009196,0.5496957094746472,0.2575260098464691,0.023412406340077668,0.2673674648227572
2019-09-04 20:05:57,E2E5LD00,"San Diego, CA",Streaming Musical,-56.79253724237322,172.1673816575953,3.0,0.5947357274168353,0.6430009372247886,0.26756542790878407,0.29762409579016824,0.013070903866913192,0.24840179840465543
2023-05-30 05:01:04,93JDZL1W,"Chicago, IL",Streaming Musical,-88.20783500356302,100.27718701070354,4.0,0.5753410654576226,0.48793852320263864,0.7396501854347962,0.6469706891546574,0.03511265102202768,0.22580420760030837
,0JFMNGJL,"Philadelphia, PA",Réseaux Sociaux,-35.33769290869601,82.40496463449618,3.0,0.6588774003711203,0.7402945082718233,0.11113374389824786,0.05904043390315522,0.04656125185825649,0.2874038392981177
2021-07-11 22:47:42,2KA77XXV,"Phoenix, AZ",Réseaux Sociaux,-99.8851331517404,173.95489425297023,2.0,0.5063163274558383,0.25580252662214903,0.30548376386785736,0.7768253974810866,0.012754973801259232,0.16813820430759674
2022-01-19 09:37:43,L2CAISUK,"Philadelphia, PA",Navigation Web,-67.26843180454289,131.8269583839091,3.0,0.47736647903518137,0.22995332548695988,0.15882696407912217,0.4141188718562647,0.02247928101173854,0.15945443883477395
2023-04-07 09:05:25,6A514M18,"Chicago, IL",Navigation Web,-69.86229469599147,190.4732131125805,2.0,0.5818756879544967,0.5304863412487039,0.2424376098396141,0.4429633275628595,0.010116063314362496,0.22757088900452038
2023-02-21 14:44:29,2UXEE8L9,"Philadelphia, PA",Réseaux Sociaux,-104.56932241987846,152.29016619539922,1.0,0.049018699134989914,0.147047462531856,0.436000328152067,0.8289148468932177,0.01708383940986596,0.03858275401599237
2022-05-24 07:34:32,8HAAKIAB,"Dallas, TX",Jeux en Ligne,-86.37243323775698,153.96020177422892,2.0,0.6301799625100827,0.45432946229194715,0.8052364773924011,0.6265605259528421,0.016706810401917124,0.22987111257179202
2020-09-17 21:33:26,2TJWWG0A,"Los Angeles, CA",Téléchargement de Fichiers,-34.762518278162474,119.9919757373172,4.0,0.5292211923704249,0.5983303192369227,0.5525419406740016,0.05264433671209806,0.026439694795587058,0.22866476967704139
2023-07-29 04:32:46,,"New York, NY",Visioconférence,-101.78726133208994,185.0947668772261,1.0,0.26220947848310117,0.08413474989281633,0.7632329424678886,0.7979775764290329,0.010923592369564118,0.08090348019708878
2022-12-29 21:27:35,W5RW2LMW,"New York, NY",Streaming Musical,-89.80445815401222,137.98192956926076,4.0,0.7429302789901836,0.27722279571973574,0.26809077356835953,0.6647255696824931,0.020688143405186547,0.2324880249568029
2020-07-25 20:55:54,WMZU17QO,"Houston, TX",Réseaux Sociaux,-39.901002647535165,138.87138415677555,3.0,0.6962566106930164,0.8847336485061283,0.3813357408509318,0.1097856703115106,0.020442436039757605,0.31188480895911275
,BDB8S2ZX,"Chicago, IL",Visioconférence,-36.22945525854298,152.54406163012345,4.0,0.9773404952728917,0.9460000926348147,0.7041679213677943,0.06895707201296852,0.017025987580098195,0.3904916346084697
2021-12-06 14:17:31,XZVKLZTG,"Dallas, TX",Jeux en Ligne,-52.24187551407029,92.5967002575623,4.0,0.587720886124296,0.48004590654921153,0.7046595080915413,0.2470195086739907,0.03949110173447322,0.22880988294707402
2021-01-28 22:51:39,AGBW795D,"New York, NY",Jeux en Ligne,-93.1727232525884,199.69205776839925,2.0,0.5753808248422848,0.19372794847309152,0.6477140942537968,0.7021815870241388,0.008833109061971024,0.17511267574702769
2020-05-20 03:47:50,QJY8MN6U,"Los Angeles, CA",Réseaux Sociaux,-40.94121307201203,173.2894451808438,3.0,0.7523181182738101,0.7577327524437937,0.2672026708872576,0.12135309109280135,0.012871825608705856,0.304957398837198
2020-04-19 13:32:50,SGTVFX72,"Philadelphia, PA",Streaming Musical,-67.5488514140118,97.930549946601,4.0,0.4718440804201902,0.7336077252635299,0.48687349439992555,0.41723721362801114,0.03637754744359563,0.23709656575547594
2021-02-27 20:25:39,IMNUT8ML,"New York, NY",Streaming Musical,-96.731979147179,158.45766353351155,2.0,0.32527031008008195,0.5867940926929712,0.4772805311838578,0.7417614735857683,0.015730978226234888,0.17326943598052488
2021-05-14 13:03:43,110ZOADF,"Dallas, TX",Téléchargement de Fichiers,-35.68635504679358,72.64126501309661,5.0,0.3965662305731937,0.9737632043100651,0.24978833764768288,0.06291765101901647,0.05519515173443258,0.2590048262234163
2022-10-19 12:02:27,EOGCG0OF,"New York, NY",Jeux en Ligne,-40.26449131297154,162.13593113357652,2.0,0.8165873833388337,0.4875083436279244,0.5079721053506093,0.11382776241460307,0.01497313359599928,0.2810163807778969
2019-07-10 21:56:24,9P9GDTHG,"Phoenix, AZ",Navigation Web,-113.77572768173118,201.6236938840641,1.0,0.16090254478897997,0.31986473078573796,0.20096433192030672,0.931292559172439,0.00857915665616733,0.09035013497914751
2019-05-03 02:53:26,5BQPY6G7,"San Jose, CA",Streaming Vidéo,-38.69860434564842,99.30718211712173,5.0,0.8565007462153921,0.9738255530968116,0.6478560331518267,0.09641467654202573,0.035628260032128184,0.3691060845264018
2023-10-09 18:21:22,PNWE751C,"Houston, TX",Navigation Web,-85.41851228182583,159.65748240659775,1.0,0.251774412616614,0.4641410781737659,0.08928786850253025,0.6159526673602923,0.015479938450411058,0.13643474949282114
2023-12-03 12:23:17,P9U6IR5L,"San Antonio, TX",Réseaux Sociaux,-77.31037760206658,155.95104725876456,3.0,0.45446185363317215,0.7440844945640204,0.36516419473564776,0.5257880204915406,0.01626790577283074,0.22929511403610375
2022-08-02 07:05:13,0UA4SCSW,"New York, NY",Téléchargement de Fichiers,-74.47693892417881,157.17251684498453,4.0,0.7252241311775717,0.4213639320154369,0.5131709048185235,0.49427941735329084,0.016004122575180444,0.24851165324050356
2022-06-04 11:14:36,QYWRZPSY,"Chicago, IL",Jeux en Ligne,-57.065307681526754,153.8370682590481,3.0,0.8197747899830207,0.48292898557148023,0.6022187284608106,0.3006573767227,0.016734329626051005,0.28156662773798996
,A088CDTE,,Streaming Musical,-56.4443343327122,162.66966379325837,4.0,0.31633341153556704,0.4566591866037377,0.6594989535385184,0.293751985418515,0.014866014397746981,0.15129873447388917
2022-09-12 10:31:26,NLCRWO7D,"Phoenix, AZ",Réseaux Sociaux,-89.4763478891537,184.9196640170053,2.0,0.6281052846369981,0.26570746194166467,0.29269661581426254,0.6610768949461405,0.010950672164929589,0.19962010849173162
2020-12-26 20:58:06,EZCAZVM4,"New York, NY",Streaming Vidéo,-113.9204326342143,139.20675258126647,3.0,0.5496265439606396,0.629835095298761,0.5796138932198003,0.9329017173149856,0.02035060733089451,0.23696955211769768
2023-08-18 15:23:45,LS30FJAI,"Houston, TX",Jeux en Ligne,-30.584497566690345,140.71241691276504,4.0,0.6559317290861705,0.7597895343168047,0.9944753574474688,0.006183618317691542,0.019943728765768293,0.28293729461050543
2019-07-18 23:20:27,5HN2YHTQ,"San Diego, CA",Jeux en Ligne,-118.23961703817272,266.98455007594885,1.0,0.2914867135845253,0.18593309312390796,0.732444548227282,0.9809322140846195,0.002151992249386791,0.10129964042706421
2023-09-06 12:26:51,R7NDIONO,"Los Angeles, CA",Réseaux Sociaux,-86.07801906349087,223.0650189994999,1.0,0.4149516094845109,0.5772782916305094,0.1571707532803867,0.6232865608419607,0.006055629635100451,0.19184355352447924
2023-01-03 14:57:27,,"San Diego, CA",Visioconférence,-100.65534663907964,182.91260967770188,1.0,0.28119260963848447,0.4480302493767293,0.5775858901118561,0.7853903794211194,0.011264767700172963,0.14031888174117374
2023-07-21 07:22:47,89CJKGTK,"Dallas, TX",Navigation Web,-83.26829224142159,95.64874851118958,4.0,0.5366156412388516,0.12857201965729598,0.41198197794439995,0.5920416399427115,0.03766701297527217,0.16285646650212535
2023-11-29 22:53:46,7P9VPUQ1,"Houston, TX",Réseaux Sociaux,-40.2136780966045,172.68902449353254,2.0,0.8835339710804101,0.6100071217992237,0.155641051111508,0.11326270572882335,0.01297803139384356,0.315629068888447
2021-07-16 07:12:50,XCUZ9QNQ,"Philadelphia, PA",Réseaux Sociaux,-36.92417419653839,139.3272210386312,5.0,0.6164420807891194,0.6047279254330511,0.3982924014048089,0.07668253418045817,0.02031772925105026,0.24989914132500007
2021-05-12 09:11:08,S4CCM9OB,"Houston, TX",Streaming Musical,-100.4522524189526,215.28182643637564,3.0,0.3352840828093167,0.10262187787060914,0.7755781461279206,0.783131916857029,0.006913552634107038,0.1009426905414473
2020-01-09 14:06:30,JBYM673R,"Dallas, TX",Streaming Musical,-74.98581101176624,85.13190237057964,5.0,0.6562083179030753,0.6800104885944505,0.4813978150042385,0.49993821236482705,0.04450366167038587,0.27717956818253286
2019-12-14 05:12:05,OBL9EX25,"San Diego, CA",Visioconférence,-116.9901482661002,266.68002889697374,1.0,0.5054093126564742,0.13152236465692888,0.8726671408738782,0.9670377839774476,0.002174631927757468,0.14662434084459725
2022-12-27 10:16:42,I0YSLW3W,"Dallas, TX",Réseaux Sociaux,-119.658595989097,189.5790034784902,3.0,0.5866188874371553,0.3043098923943676,0.5583325567293512,0.9967116431490708,0.01024714577176529,0.1948629921613853
2019-09-21 18:21:15,5S1U872L,"Houston, TX",Réseaux Sociaux,-91.43273256918972,155.92207456762918,4.0,0.5157244141025412,0.5353844687152287,0.4216980737198871,0.6828324208200796,0.016274212765273414,0.21330732702423796
2019-04-07 13:52:07,KR17IMOV,"San Antonio, TX",Streeming Vidéo,-64.00208220136719,153.61256351050343,3.0,0.548560041396175,0.41803945872265597,0.8011153589663196,0.3777961823410767,0.01678461795143547,0.20404208364530102
2022-01-19 09:45:02,3LVHM1B2,"Phoenix, AZ",Streaming Vidéo,-96.5075348020967,231.4912913252128,2.0,0.36394403867488984,0.2682113511654223,0.5992745840306678,0.7392655918675537,0.005191858399360046,0.1325156769433758
2023-02-14 03:10:11,OSLK8BCA,"Philadelphia, PA",Navigation Web,-71.56630998556972,64.490639471918,5.0,0.8686117206508728,0.08788388710247629,0.5880469864854234,0.46191243767413104,0.06440474039473632,0.24643669832677373
2022-09-07 03:52:18,8FK44HXS,"Houston, TX",Jeux en Ligne,-66.34570555833946,149.7215317504365,3.0,0.800518761358924,0.33025151859124396,0.6169692640661486,0.4038579068585878,0.01768015416261644,0.25408745666907173
2021-02-01 01:29:06,KJ8GM9IP,"San Jose, CA",Streaming Musical,-81.91552590667435,212.43654213960048,3.0,0.45660376114597234,0.3743222255252816,0.7606571182183148,0.5769985130478285,0.007242872892854902,0.17210999233849905
2023-02-06 01:04:06,WGR9JPX7,"San Diego, CA",Visioconférence,-95.3068256052376,261.84480160628675,2.0,0.36887959892012295,0.5629812413263056,0.6569084028997634,0.7259133814020415,0.0025411638614718686,0.17730237689434453
2021-01-17 09:38:46,DN9W3EC3,"San Jose, CA",Réseaux Sociaux,-106.01485662559207,252.79560088943137,2.0,0.3903417034655815,0.5720525003821053,0.34816122545037537,0.8449895775609548,0.003264809796390402,0.18420950337280878
2023-09-29 01:03:00,,"Dallas, TX",Réseaux Sociaux,-102.40292967053684,148.79089331665722,2.0,0.10390892665947245,0.12248719647335743,0.6285507520867258,0.804823974585555,0.01790128522142603,0.048825632441228235
2023-10-15 04:34:09,AB6T2AEQ,"Phoenix, AZ",Visioconférence,-104.6213066963086,260.35329815846865,1.0,0.23158799766000573,0.0260754044289419,0.7021588945437928,0.8294929260830899,0.0026569740038790354,0.06247255358031248
2019-12-10 08:41:12,QRBQ72A6,"Los Angeles, CA",Téléchargement de Fichiers,-47.518284805793456,148.20804135610078,5.0,0.6867917814332478,0.3798504057602888,0.612114446403148,0.19449190460896504,0.01804119224473705,0.23318580428353955
2021-01-19 18:59:14,NSSSF9DP,"Chicago, IL",Téléchargement de Fichiers,-57.29548637026867,185.98060350134836,3.0,0.2537238335882645,0.34156583204282787,0.5373017233689196,0.3032170258907061,0.010787378536890557,0.11736267783771294
2021-06-04 08:32:18,RJESNPAE,"Chicago, IL",Réseaux Sociaux,-77.80514903491536,91.7755178527753,2.0,0.2747451568974579,0.4816997809539245,0.0853197122457486,0.531290012415148,0.040002602932191364,0.15094190710050098
2019-07-28 13:54:39,GFP4JJEN,"New York, NY",Streaming Musical,-53.3271349950419,153.72109861013232,4.0,0.733124004192683,0.49137395156355296,0.7374918766864873,0.2590878871269342,0.01676028810505154,0.26117716580896655
2019-08-06 09:22:13,A4F6WNIZ,"Houston, TX",Jeux en Ligne,-118.6902184128404,291.0574093990093,1.0,0.11138059819958125,0.42582134111957215,0.624763823831615,0.9859430230351549,0.0005121870384936292,0.09184639747745454
2019-08-17 05:56:10,IOAV0KMI,"San Antonio, TX",Téléchargement de Fichiers,-75.44977715271853,114.61308262554844,5.0,0.6333960245647597,0.7463227779250153,0.7446323463378074,0.5050976411249894,0.028510007229475467,0.2774249246373111
2019-07-17 17:40:01,1A2AQUVL,"Phoenix, AZ",Jeux en Ligne,-101.67464804493328,121.55610403213372,3.0,0.462740920320209,0.2044012721625636,0.8947277033764086,0.7967252862697987,0.025872055084991918,0.15281343467568476
2020-02-06 07:33:10,UW3AUN1C,"Philadelphia, PA",Téléchargement de Fichiers,-89.3205337620726,230.6896796888813,1.0,0.547899308264142,0.37006939404576167,0.316124175617836,0.6593441997825412,0.005271315106556835,0.19380306494953897
2020-06-29 12:16:26,KFNUV2NX,"Phoenix, AZ",Streaming Musical,-48.18565689378444,143.9611106107304,2.0,0.6703542032051568,0.7616738219473304,0.36511594600383124,0.201913262420643,0.019094820956264077,0.28661332933245476
2019-02-03 21:32:12,8A1APNVN,"Philadelphia, PA",Téléchargement de Fichiers,-32.16719738457222,73.53950010696933,5.0,0.4287835963297572,0.7983538470395172,0.566071902675474,0.023783667628021254,0.05430509985644767,0.2405252511024788
2022-06-16 15:51:38,Q3QDFODL,"Houston, TX",Navigation Web,-86.3865863709678,131.2458737226403,4.0,0.7707097458006866,0.5320734010394383,0.39696833340103477,0.6267179126155508,0.022657059371708043,0.27815271144901443
2020-09-09 06:03:34,BHFLLQK6,,Streaming Musical,-89.93394563646159,242.2588674659179,3.0,0.5637772389744103,0.18439067085313657,0.6433433942880503,0.6661655054494846,0.004175532517965298,0.1696467935010644
2021-12-24 10:56:17,7N1TU2TD,"New York, NY",Téléchargement de Fichiers,-31.25295865492643,17.068671593241348,5.0,0.743473745870268,0.8066386419841574,0.2771799422822845,0.013617086106129661,0.2924455321529868,0.3799756158034373
2022-02-10 12:12:58,PNYIC9IP,"San Antonio, TX",Navigation Web,-88.96054297567834,206.8952341480779,1.0,0.1413242697508157,0.5325453535475935,0.4132906291769094,0.6553410050388389,0.007910235628665215,0.11719042937700924
2023-03-21 07:19:56,VPIU9TVN,"Houston, TX",Visioconférence,-99.6167168227948,128.20469638126713,2.0,0.24505683083874114,0.43417400443175885,0.5654334695548269,0.7738405354296949,0.023613772045469706,0.13229375138581653
